OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981413833,54452,-33
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981415306,55915,-34
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981415328,55938,-35
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981415358,55971,-36
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981415376,55991,-37
1_cs16.mp4 - 60.04401,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981415429,56037,-38
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981418501,59114,-39
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981418535,59150,-40
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981418555,59172,-41
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981418591,59200,-42
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981418672,59288,-43
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981420214,60820,-44
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981420262,60871,-45
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981420280,60880,-46
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981420300,60902,-47
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981420328,60931,-48
1_cs16.mp4 - 61.0061,F3932CDB-825F-0D65-4A68-51E8FD028AB1_6,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,D831B261-932F-C89A-008F-04607DE12B7A,1678981423464,61006,0
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981427774,0,0
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981430441,2604,1
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981430483,2649,2
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981430531,2701,3
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981430653,2823,4
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981431290,3458,5
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981431326,3495,6
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981431368,3530,7
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981431393,3558,8
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981431436,3605,9
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981433678,5848,10
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981433719,5885,11
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981433780,5946,12
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981436350,8513,13
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981439423,11590,14
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981439841,12010,13
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981439868,12039,12
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981439889,12051,11
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981439937,12103,10
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981442120,14281,9
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981442222,14393,8
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981442466,14636,7
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981442805,14968,6
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981442901,15062,5
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981444277,16445,4
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981447847,20016,3
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981447901,20063,2
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448259,20430,1
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448270,20443,0
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448283,20455,-1
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448298,20460,-3
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448314,20478,-4
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448337,20503,-5
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448744,20912,-6
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448757,20924,-7
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448769,20938,-8
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448782,20953,-9
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448796,20967,-10
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981448841,21004,-11
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981449678,21847,-12
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981449688,21858,-13
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981449707,21878,-14
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981449719,21884,-15
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981449743,21906,-16
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450508,22672,-17
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450537,22700,-18
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450555,22720,-19
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450574,22740,-20
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450592,22760,-21
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981450622,22793,-22
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981451702,23867,-23
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981451725,23890,-24
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981451743,23908,-25
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981451768,23936,-26
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981453126,25297,-27
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981453149,25310,-28
1_wolfneworder.mp4 - 29.529002,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981453186,25351,-29
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981455265,27429,-30
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981455283,27447,-31
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981455307,27475,-32
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981455337,27507,-33
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981455398,27561,-34
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981456829,28991,-35
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981456846,29011,-36
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981456870,29037,-37
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981456889,29057,-38
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981456919,29089,-39
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981458156,30313,-40
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981458173,30332,-41
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981458204,30365,-42
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981458228,30391,-43
1_wolfneworder.mp4 - 30.511021,F3932CDB-825F-0D65-4A68-51E8FD028AB1_29,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,B81094A0-EBA7-4EA1-F3E2-329BA7846BFB,1678981461349,30511,0
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981464038,0,0
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981466763,2016,2
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469314,4573,0
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469367,4619,-2
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469920,5175,-4
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469950,5206,-6
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469967,5226,-8
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981469992,5240,-10
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981470041,5295,-12
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981471011,6268,-10
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981471028,6288,-8
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981471053,6302,-6
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981471071,6322,-4
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981471101,6355,-2
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981473107,8364,-4
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981473143,8393,-6
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981473349,8606,-8
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981474944,10203,-10
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981474974,10223,-12
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981474998,10249,-14
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981475053,10309,-16
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981479101,14354,-18
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981479119,14374,-20
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981479137,14394,-22
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981479149,14408,-24
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981479173,14426,-26
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981480314,15570,-28
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981480344,15603,-30
1_heretic.mp4 - 60.056,F3932CDB-825F-0D65-4A68-51E8FD028AB1_14,1D8DFC94-778B-0969-9390-9F8A5B9C33EE,77266061-CAE8-EDA9-B5C0-74CF0153F558,1678981480368,15621,-32
