OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160018,5197,-66
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160035,5214,-65
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160060,5239,-64
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160315,5493,-63
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160320,5498,-62
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160333,5511,-61
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160345,5523,-60
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160357,5535,-59
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160375,5553,-58
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160393,5571,-57
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160630,5809,-56
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160642,5821,-55
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160654,5833,-54
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160666,5845,-53
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160672,5851,-52
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160684,5863,-51
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160702,5881,-50
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160727,5906,-49
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160954,6131,-48
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160986,6163,-45
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161000,6177,-44
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160965,6142,-47
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127160978,6155,-46
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161018,6195,-43
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161268,6447,-42
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161278,6457,-41
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161290,6469,-40
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161297,6476,-39
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161315,6494,-38
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161327,6506,-37
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161345,6524,-36
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161588,6766,-35
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161593,6771,-34
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161606,6784,-33
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161636,6814,-31
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161618,6796,-32
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161648,6826,-30
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161667,6845,-29
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161904,7082,-28
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161915,7093,-27
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161927,7105,-26
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161939,7117,-25
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161951,7129,-24
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161963,7141,-23
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127161988,7166,-22
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162231,7410,-21
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162242,7421,-20
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162254,7433,-19
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162266,7445,-18
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162298,7477,-17
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162327,7506,-16
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162570,7749,-15
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162582,7761,-14
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162593,7772,-13
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162600,7779,-12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162612,7791,-11
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162630,7809,-10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162666,7845,-9
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162897,8075,-8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162909,8087,-7
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162920,8098,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162933,8111,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162939,8117,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162957,8135,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162969,8147,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127162988,8166,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165624,10803,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165630,10809,1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165642,10821,2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165653,10832,3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165666,10845,4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165684,10863,5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165702,10881,6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165733,10912,7
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165988,11166,8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127165999,11177,9
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166011,11189,10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166024,11202,11
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166036,11214,12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166048,11226,13
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166066,11244,14
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166090,11268,15
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166345,11523,16
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166357,11535,17
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166369,11547,18
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166381,11559,19
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166393,11571,20
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166411,11589,21
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166430,11608,22
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166460,11638,23
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166691,11870,24
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166698,11877,25
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166708,11887,26
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166726,11905,27
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166739,11918,28
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127166757,11936,29
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167025,12203,30
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167042,12220,31
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167050,12228,32
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167060,12238,33
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167072,12250,34
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167084,12262,35
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167103,12281,36
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167138,12316,37
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167382,12561,38
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167393,12572,39
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167399,12578,40
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167411,12590,41
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167418,12597,42
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167436,12615,43
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167454,12633,44
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,1368606C-2DED-E906-2F1E-C611A5842291_1,E708A92C-C1E8-5506-9C52-9DB703261911,2058AAFF-3922-BE9D-E82B-85BB15A62814,1681127167478,12657,45
