OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175154980,43954,-10
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155169,44143,-8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155195,44167,-6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155220,44192,-4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155405,44377,-2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155433,44405,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155466,44438,2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155628,44600,4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155657,44629,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155681,44653,8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155861,44801,10
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155883,44823,12
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175155897,44837,14
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156056,44966,16
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156093,45003,18
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156118,45028,20
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156157,45067,22
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156691,45597,20
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156724,45630,18
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156929,45781,16
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175156959,45811,14
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157169,46011,12
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157215,46057,10
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157450,46273,8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157491,46314,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157721,46543,4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157772,46594,2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175157987,46801,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158220,47013,-2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158253,47046,-4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158282,47075,-6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158470,47267,-8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158502,47299,-10
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158720,47512,-8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158756,47548,-6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158935,47727,-4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158957,47751,-2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175158985,47779,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175159154,47948,2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175159175,47969,4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175159206,47999,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175159231,48031,8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,74D54953-7B65-C2D8-B27E-C6EE6EF047CA,C6135D49-937D-E08E-A4A1-0076AB57D4B5,1677175159438,48238,10
